report_id,period_label,period_order,report_status,app_combo,app_type,avg_days,performance_standard,percent_in_standard,data_status
2023_2024_Q1,2023-24 Q1,2023.0,reported,L4,L4,78.91965566714491,30.0,0.0,reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L5,L5,816.9302325581396,30.0,0.0,reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L6,L6,,,,not_reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L7,L7,,,,not_reported
2023_2024_Q1,2023-24 Q1,2023.0,reported,L8,L8,181.5,30.0,0.0,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L10,L10,264.07042253521126,30.0,0.0,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L2,L2,223.991926803014,30.0,0.0010764262648008,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L3,L3,56.83950617283951,30.0,0.0,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L4,L4,55.96691176470589,30.0,0.0,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L5,L5,700.283105022831,30.0,0.0,reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L6,L6,,,,not_reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L7,L7,,,,not_reported
2023_2024_Q2,2023-24 Q2,2023.25,reported,L8,L8,,,,not_reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L10,L10,260.03921568627453,30.0,0.0,reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L2,L2,188.47980613893372,30.0,0.002,reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L3,L3,38.0,30.0,0.0,reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L4,L4,49.0,30.0,0.0,reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L5,L5,893.0,30.0,0.0,reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L6,L6,,,,not_reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L7,L7,,,,not_reported
2023_2024_Q3,2023-24 Q3,2023.5,reported,L8,L8,,,,not_reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L10,L10,262.6837606837607,30.0,0.0,reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L2,L2,193.18500948766604,30.0,0.001,reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L3,L3,103.0,30.0,0.5,reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L4,L4,56.4,30.0,0.091,reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L5,L5,,,,not_reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L6,L6,,,,not_reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L7,L7,,,,not_reported
2023_2024_Q4,2023-24 Q4,2023.75,reported,L8,L8,,,,not_reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L10,L10,266.65806451612906,30.0,0.0,reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L2,L2,158.55423810286814,30.0,0.002,reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L3,L3,79.0,30.0,0.0,reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L4,L4,48.18181818181818,30.0,0.091,reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L5,L5,,,,not_reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L6,L6,,,,not_reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L7,L7,,,,not_reported
2024_2025_Q1,2024-25 Q1,2024.0,reported,L8,L8,213.0169491525424,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L10,L10,235.4808743169399,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L2,L2,125.14567385757366,30.0,0.009,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L3,L3,38.5,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L4,L4,41.0,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L5,L5,323.11764705882354,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L6,L6,,,,not_reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L7,L7,110.0,30.0,0.0,reported
2024_2025_Q2,2024-25 Q2,2024.25,reported,L8,L8,115.2,30.0,0.0,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L10,L10,233.62745098039213,30.0,0.0028011204481792,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L2,L2,116.44130729065944,30.0,0.0090891510346161,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L3,L3,47.5,30.0,0.0,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L4,L4,61.55555555555556,30.0,0.2222222222222222,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L5,L5,440.09090909090907,30.0,0.0,reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L6,L6,,,,not_reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L7,L7,,,,not_reported
2024_2025_Q3,2024-25 Q3,2024.5,reported,L8,L8,86.08,30.0,0.0,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L10,L10,227.239247311828,30.0,0.0,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L2,L2,99.70656525220176,30.0,0.012,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L3,L3,41.5,30.0,0.25,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L4,L4,53.54545454545455,30.0,0.0,reported
2024_2025_Q4,2024-25 Q4,2024.75,reported,L5,L5,547.1007751937984,30.0,0.0,reported
