report_id,period_label,report_type,series_id,app_combo,avg_days,source_file
2018_2019_Q2,2018-19 Q2,Q,L1/L3,L1/L3,5.384615384615385,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L1/L8,L1/L8,8.333333333333334,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2,L2,7.032048072108163,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L3,L2/L3,3.4,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L3/L9,L2/L3/L9,3.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L6,L2/L6,1.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L8,L2/L8,8.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L8/L9,L2/L8/L9,6.333333333333333,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L2/L9,L2/L9,7.703703703703703,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L3,L3,5.98,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L3/L9,L3/L9,5.384615384615385,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L4,L4,4.937262357414449,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L5,L5,24.394495412844037,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L8,L8,3.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,L9,L9,5.356223175965665,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A1_T,A1,15.181818181818182,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A1_T/T1,A1/T1,2.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A1_T/T2,A1/T2,4.666666666666667,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_T,A2,1.2,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_T/T1,A2/T1,1.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_T/T1/T2,A2/T1/T2,25.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,A2_T/T2,A2/T2,15.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1,T1,7.016949152542373,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2,T1/T2,12.64864864864865,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2/T3,T1/T2/T3,39.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2/T3/T6,T1/T2/T3/T6,21.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2/T5,T1/T2/T5,9.5,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2/T5/T6,T1/T2/T5/T6,1.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T2/T6,T1/T2/T6,8.264705882352942,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T3,T1/T3,27.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T3/T5/T7,T1/T3/T5/T7,9.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T5,T1/T5,2.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T1/T6,T1/T6,18.2,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2,T2,10.845771144278608,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2/T3,T2/T3,11.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2/T3/T6,T2/T3/T6,15.6,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2/T5,T2/T5,16.166666666666668,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2/T5/T6,T2/T5/T6,2.0,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T2/T6,T2/T6,14.221518987341772,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T3,T3,7.857142857142857,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T3/T6,T3/T6,21.5,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T5,T5,10.042553191489361,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q2,2018-19 Q2,Q,T6,T6,10.528888888888888,24 9 2018-07-01_2018-09-30 LTBAvgDayHearingOrder Q2 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_L,A1,11.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_L/L2,A1/L2,11.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_L/L3,A1/L3,4.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_L,A2,10.491803278688524,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_L/L1,A2/L1,8.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_L/L1/L2,A2/L1/L2,1.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_L/L2,A2/L2,17.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_L/L3,A2/L3,15.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A4_L,A4,40.41860465116279,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1,L1,4.973124592302675,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L2,L1/L2,6.188383045525903,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L2/L3,L1/L2/L3,9.666666666666666,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L2/L8,L1/L2/L8,16.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L2/L9,L1/L2/L9,15.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L3,L1/L3,5.785714285714286,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L1/L8,L1/L8,6.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2,L2,7.893926056338028,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L3,L2/L3,6.4,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L3/L8/L9,L2/L3/L8/L9,13.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L3/L9,L2/L3/L9,68.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L8,L2/L8,22.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L8/L9,L2/L8/L9,1.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L2/L9,L2/L9,6.45,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L3,L3,5.854166666666667,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L3/L9,L3/L9,5.916666666666667,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L4,L4,6.216494845360825,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L5,L5,37.65562913907285,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L8,L8,4.285714285714286,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,L9,L9,5.914798206278027,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_T,A1,4.166666666666667,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_T/A2_T,A1/A2,3.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_T/T1/T2,A1/T1/T2,1.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_T/T2,A1/T2,17.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A1_T/T2/T6,A1/T2/T6,3.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_T,A2,3.7777777777777777,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_T/T1,A2/T1,10.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_T/T1/T2,A2/T1/T2,16.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,A2_T/T2,A2/T2,19.666666666666668,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1,T1,10.715384615384615,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2,T1/T2,28.387096774193548,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T3,T1/T2/T3,3.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T3/T6,T1/T2/T3/T6,3.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T5,T1/T2/T5,2.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T5/T6,T1/T2/T5/T6,13.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T6,T1/T2/T6,7.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T2/T7,T1/T2/T7,2.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T3/T5,T1/T3/T5,5.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T5,T1/T5,53.25,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T5/T6,T1/T5/T6,11.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T1/T6,T1/T6,3.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2,T2,14.1925,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T3,T2/T3,3.2,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T3/T6,T2/T3/T6,22.416666666666668,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T4/T6,T2/T4/T6,14.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T5,T2/T5,16.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T5/T6,T2/T5/T6,22.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T2/T6,T2/T6,17.926966292134832,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T3,T3,16.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T3/T6,T3/T6,15.75,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T5,T5,18.6,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T5/T6,T5/T6,3.5,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T6,T6,11.248091603053435,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T6/T7,T6/T7,6.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q3,2018-19 Q3,Q,T7,T7,6.0,24 10 2018-10-01_2018-12-31 LTBAvgDayHearingOrder Q3 2018-19.xlsx
2018_2019_Q4,2018-19 Q4,Q,A1_L,A1,7.842105263157895,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A1_L/L1,A1/L1,6.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A2_L,A2,7.984615384615385,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A2_L/L1,A2/L1,1.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A2_L/L1/L2,A2/L1/L2,12.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A2_L/L2,A2/L2,2.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A4_L,A4,50.71212121212121,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1,L1,4.72471416007036,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1/L2,L1/L2,7.584558823529412,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1/L2/L3,L1/L2/L3,1.5,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1/L2/L8,L1/L2/L8,10.166666666666666,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1/L3,L1/L3,10.333333333333334,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L1/L8,L1/L8,2.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L2,L2,7.959641255605381,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L2/L3,L2/L3,6.333333333333333,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L2/L8,L2/L8,7.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L2/L9,L2/L9,14.8125,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L3,L3,12.531645569620252,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L3/L9,L3/L9,9.166666666666666,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L4,L4,6.763302752293578,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L5,L5,47.968992248062015,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L7,L7,37.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L8,L8,8.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,L9,L9,4.903954802259887,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A1_T,A1,15.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A1_T/A2_T,A1/A2,38.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A1_T/T2,A1/T2,22.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,A2_T,A2,43.25,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1,T1,12.16793893129771,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2,T1/T2,10.827586206896552,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T3,T1/T2/T3,5.5,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T3/T6,T1/T2/T3/T6,23.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T4/T5/T6,T1/T2/T4/T5/T6,3.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T5,T1/T2/T5,33.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T6,T1/T2/T6,16.428571428571427,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T2/T6/T7,T1/T2/T6/T7,14.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T3,T1/T3,1.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T5,T1/T5,30.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T1/T6,T1/T6,10.714285714285714,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2,T2,16.445497630331754,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T3,T2/T3,25.5,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T3/T6,T2/T3/T6,13.222222222222221,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T5,T2/T5,6.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T5/T6,T2/T5/T6,12.5,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T6,T2/T6,17.211267605633804,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T2/T6/T7,T2/T6/T7,4.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T3,T3,38.411764705882355,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T3/T6,T3/T6,108.0,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T5,T5,16.72222222222222,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2018_2019_Q4,2018-19 Q4,Q,T6,T6,14.595238095238095,24 13 2019-01-01_2019-03-31 LTBAvgDayHearingOrder Q4 2018-2019.xlsx
2019_2020_Q1,2019-20 Q1,Q,A1_L,A1,13.153846153846153,24 14 2019-04-01_2019-06-30 LTBAvgDayHearingOrder Q1 2019-2020.xlsx
2019_2020_Q1,2019-20 Q1,Q,A2_L,A2,12.579710144927537,24 14 2019-04-01_2019-06-30 LTBAvgDayHearingOrder Q1 2019-2020.xlsx
2019_2020_Q1,2019-20 Q1,Q,A2_L/L1,A2/L1,1.5,24 14 2019-04-01_2019-06-30 LTBAvgDayHearingOrder Q1 2019-2020.xlsx
2019_2020_Q1,2019-20 Q1,Q,A2_L/L1/L2,A2/L1/L2,11.0,24 14 2019-04-01_2019-06-30 LTBAvgDayHearingOrder Q1 2019-2020.xlsx
